5.83586 5.64965 5.64965 1 1 
5.87211 5.74283 5.74283 1 1 
5.90763 5.83629 5.83629 1 1 
5.9423 5.93006 5.93006 1 1 
5.97602 6.02418 6.02418 1 1 
6.00864 6.11867 6.11867 1 1 
6.04005 6.21357 6.21357 1 1 
6.07007 6.30891 6.30891 1 1 
6.09855 6.40471 6.40471 1 1 
6.12529 6.501 6.501 1 1 
6.15011 6.59779 6.59779 1 1 
6.1728 6.69509 6.69509 1 1 
6.19312 6.79289 6.79289 1 1 
6.21085 6.89117 6.89117 1 1 
6.22576 6.9899 6.9899 1 1 
6.2376 7.08901 7.08901 1 1 
6.24616 7.18843 7.18843 1 1 
6.25122 7.28805 7.28805 2 1 
6.25266 7.37526 7.37526 2 1 
6.25075 7.47492 7.47492 2 1 
6.24497 7.57439 7.57439 2 1 
6.23529 7.6735 7.6735 2 1 
6.22174 7.77211 7.77211 2 1 
6.20442 7.87008 7.87008 2 1 
6.18349 7.96729 7.96729 2 1 
6.15915 8.06366 8.06366 2 1 
6.13165 8.15912 8.15912 2 1 
6.10129 8.25367 8.25367 2 1 
6.06836 8.34732 8.34732 2 1 
6.03319 8.44011 8.44011 2 1 
5.99609 8.53211 8.53211 2 1 
5.95739 8.62342 8.62342 2 1 
5.91742 8.71415 8.71415 2 1 
5.87648 8.80442 8.80442 2 1 
5.83487 8.89438 8.89438 2 1 
5.79291 8.98415 8.98415 2 1 
5.75088 9.07389 9.07389 2 1 
5.70906 9.16372 9.16372 2 1 
5.66776 9.2538 9.2538 2 1 
5.62724 9.34423 9.34423 2 1 
5.58779 9.43515 9.43515 2 1 
5.54968 9.52666 9.52666 2 1 
5.51319 9.61884 9.61884 2 1 
5.47858 9.71178 9.71178 2 1 
5.44612 9.80553 9.80553 2 1 
5.41605 9.90011 9.90011 2 1 
5.38859 9.99552 9.99552 2 1 
5.36396 10.0917 10.0917 2 1 
5.34233 10.1887 10.1887 2 1 
5.32384 10.2864 10.2864 2 1 
5.3086 10.3847 10.3847 2 1 
5.29669 10.4836 10.4836 2 1 
5.28812 10.5828 10.5828 2 1 
5.28289 10.6823 10.6823 2 1 
5.28094 10.7819 10.7819 2 1 
5.28092 10.7922 10.7922 2 1 
5.28251 10.8919 10.8919 2 1 
5.28717 10.9915 10.9915 2 1 
5.2948 11.091 11.091 2 1 
5.30524 11.1903 11.1903 2 1 
5.31834 11.2893 11.2893 2 1 
5.33395 11.3879 11.3879 2 1 
5.35192 11.4862 11.4862 2 1 
5.37208 11.584 11.584 2 1 
5.39429 11.6814 11.6814 2 1 
5.41841 11.7784 11.7784 2 1 
5.43151 11.8281 11.8281 2 1 
5.45828 11.9244 11.9244 1 1 
5.48664 12.0203 12.0203 1 1 
5.51648 12.1157 12.1157 1 1 
5.54769 12.2106 12.2106 1 1 
5.58019 12.3052 12.3052 1 1 
5.61389 12.3993 12.3993 1 1 
5.6487 12.493 12.493 1 1 
5.68456 12.5864 12.5864 1 1 
5.72139 12.6793 12.6793 1 1 
5.75914 12.7719 12.7719 1 1 
5.79775 12.8642 12.8642 1 1 
5.83717 12.9561 12.9561 1 1 
5.87735 13.0476 13.0476 1 1 
5.91826 13.1389 13.1389 1 1 
5.95985 13.2298 13.2298 1 1 
6.0021 13.3204 13.3204 1 1 
6.04496 13.4108 13.4108 1 1 
6.08842 13.5008 13.5008 1 1 
6.13243 13.5906 13.5906 1 1 
6.17699 13.6802 13.6802 1 1 
6.22207 13.7694 13.7694 1 1 
6.26765 13.8584 13.8584 1 1 
6.3137 13.9472 13.9472 1 1 
6.36023 14.0357 14.0357 1 1 
6.4072 14.124 14.124 1 1 
6.4546 14.212 14.212 1 1 
6.50243 14.2999 14.2999 1 1 
6.55068 14.3875 14.3875 1 1 
6.59932 14.4748 14.4748 1 1 
6.64835 14.562 14.562 1 1 
6.69777 14.6489 14.6489 1 1 
6.74756 14.7356 14.7356 1 1 
6.79771 14.8222 14.8222 1 1 
6.84823 14.9085 14.9085 1 1 
6.8991 14.9945 14.9945 1 1 
6.95032 15.0804 15.0804 1 1 
7.00188 15.1661 15.1661 1 1 
7.05377 15.2516 15.2516 1 1 
7.106 15.3369 15.3369 1 1 
7.15856 15.4219 15.4219 1 1 
7.21145 15.5068 15.5068 1 1 
7.26465 15.5915 15.5915 1 1 
7.31817 15.676 15.676 1 1 
7.37201 15.7602 15.7602 1 1 
7.42616 15.8443 15.8443 1 1 
7.48061 15.9282 15.9282 1 1 
7.53538 16.0118 16.0118 1 1 
7.59045 16.0953 16.0953 1 1 
7.64581 16.1786 16.1786 1 1 
7.70148 16.2617 16.2617 1 1 
7.75745 16.3445 16.3445 1 1 
7.81371 16.4272 16.4272 1 1 
7.87026 16.5097 16.5097 1 1 
7.92711 16.592 16.592 1 1 
7.98424 16.674 16.674 1 1 
8.04167 16.7559 16.7559 1 1 
8.09938 16.8376 16.8376 1 1 
8.15738 16.919 16.919 1 1 
8.21566 17.0003 17.0003 1 1 
8.27422 17.0813 17.0813 1 1 
8.33306 17.1622 17.1622 1 1 
8.39219 17.2428 17.2428 1 1 
8.45159 17.3233 17.3233 1 1 
8.51127 17.4035 17.4035 1 1 
8.57122 17.4836 17.4836 1 1 
8.63145 17.5634 17.5634 1 1 
8.69196 17.643 17.643 1 1 
8.75273 17.7224 17.7224 1 1 
8.81378 17.8016 17.8016 1 1 
8.87509 17.8806 17.8806 1 1 
8.93667 17.9594 17.9594 1 1 
8.99852 18.038 18.038 1 1 
9.06064 18.1164 18.1164 1 1 
9.12302 18.1945 18.1945 1 1 
9.18567 18.2725 18.2725 1 1 
9.24857 18.3502 18.3502 1 1 
9.31174 18.4277 18.4277 1 1 
9.37517 18.505 18.505 1 1 
9.43885 18.5821 18.5821 1 1 
9.5028 18.659 18.659 1 1 
9.567 18.7357 18.7357 1 1 
9.63145 18.8121 18.8121 1 1 
9.69616 18.8884 18.8884 1 1 
9.76112 18.9644 18.9644 1 1 
9.82633 19.0402 19.0402 1 1 
9.8918 19.1158 19.1158 1 1 
9.95751 19.1912 19.1912 1 1 
10.0235 19.2664 19.2664 1 1 
10.0897 19.3413 19.3413 1 1 
10.1561 19.416 19.416 1 1 
10.2228 19.4905 19.4905 1 1 
10.2897 19.5648 19.5648 1 1 
10.3569 19.6389 19.6389 1 1 
10.4243 19.7128 19.7128 1 1 
10.492 19.7864 19.7864 1 1 
10.5599 19.8598 19.8598 1 1 
10.628 19.933 19.933 1 1 
10.6964 20.006 20.006 1 1 
10.765 20.0788 20.0788 1 1 
10.8338 20.1513 20.1513 1 1 
10.9029 20.2237 20.2237 1 1 
10.9722 20.2958 20.2958 1 1 
11.0417 20.3676 20.3676 1 1 
11.1114 20.4393 20.4393 1 1 
11.1814 20.5108 20.5108 1 1 
11.2516 20.582 20.582 1 1 
11.322 20.653 20.653 1 1 
11.3926 20.7238 20.7238 1 1 
11.4635 20.7944 20.7944 1 1 
11.5345 20.8647 20.8647 1 1 
11.6058 20.9348 20.9348 1 1 
11.6773 21.0047 21.0047 1 1 
11.749 21.0744 21.0744 1 1 
11.821 21.1439 21.1439 1 1 
11.8931 21.2131 21.2131 1 1 
11.9655 21.2822 21.2822 1 1 
12.038 21.351 21.351 1 1 
12.1108 21.4196 21.4196 1 1 
12.1838 21.4879 21.4879 1 1 
12.257 21.5561 21.5561 1 1 
12.3303 21.624 21.624 1 1 
12.4039 21.6918 21.6918 1 1 
12.4777 21.7593 21.7593 1 1 
12.5517 21.8265 21.8265 1 1 
12.6259 21.8936 21.8936 1 1 
12.7002 21.9604 21.9604 1 1 
12.7748 22.0271 22.0271 1 1 
12.8496 22.0935 22.0935 1 1 
12.9245 22.1597 22.1597 1 1 
12.9997 22.2257 22.2257 1 1 
13.075 22.2914 22.2914 1 1 
13.1505 22.357 22.357 1 1 
13.2262 22.4223 22.4223 1 1 
13.3021 22.4874 22.4874 1 1 
13.3782 22.5523 22.5523 1 1 
13.4544 22.617 22.617 1 1 
